SECTOR_NAME,DATA YEAR,ENTRY_COHORT,GROUP,SUBGROUP,TOTAL_COHORT,ASSOC EARNED < 2 YEARS,ASSOC EARNED IN 2 YEARS,ASSOC EARNED IN 3 YEARS,ASSOC EARNED IN 4 YEARS,ASSOC EARNED IN 5 YEARS,ASSOC EARNED IN 6 YEARS,BACH EARNED IN 4 YEARS,BACH EARNED IN 5 YEARS,BACH EARNED IN 6 YEARS,PERCENT STILL ENROLLED,PERCENT TRANSFERRED OUT,IPEDS EXCLUSIONS,OTHER EXCLUSIONS
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,White,3,0.00%,33.33%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.67%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,White,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,25.00%,25.00%,0.00%,12.50%,0.00%,62.50%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,White,17,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.53%,23.53%,23.53%,0.00%,0.00%,0.00%,76.47%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,White,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,50.00%,50.00%,25.00%,0.00%,0.00%,25.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,White,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,White,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,White,10,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.00%,60.00%,60.00%,0.00%,0.00%,0.00%,40.00%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Asian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Asian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,0.00%,0.00%,50.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,2,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,20.00%,20.00%,0.00%,0.00%,0.00%,80.00%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,0.00%,0.00%,50.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
